		Lht1	Lfk1
14/03/2022	05:54:40	0	0
14/03/2022	05:54:53	0	0
14/03/2022	05:55:06	0	0
14/03/2022	05:55:19	0	0
14/03/2022	05:55:32	0	0
14/03/2022	05:55:45	0	0
14/03/2022	05:55:58	0	0
14/03/2022	05:56:11	0	0
14/03/2022	05:56:24	0	0
14/03/2022	05:56:36	0	0
14/03/2022	05:56:49	0	0
14/03/2022	05:57:02	0	0
14/03/2022	05:57:15	0	0
14/03/2022	05:57:28	0	0
14/03/2022	05:57:41	0	0
14/03/2022	05:57:54	0	0
14/03/2022	05:58:07	0	0
14/03/2022	05:58:20	0	0
14/03/2022	05:58:33	0	0
14/03/2022	05:58:46	0	0
14/03/2022	05:58:59	0	0
14/03/2022	05:59:12	0	0
14/03/2022	05:59:25	0	0
14/03/2022	05:59:38	0	0
14/03/2022	05:59:51	0	0
14/03/2022	06:00:04	0	0
14/03/2022	06:00:17	0	0
14/03/2022	06:00:30	0	0
14/03/2022	06:00:43	0	0
14/03/2022	06:00:56	0	0
14/03/2022	06:01:09	0	0
14/03/2022	06:01:22	0	0
14/03/2022	06:01:35	0	0
14/03/2022	06:01:48	0	0
14/03/2022	06:02:00	0	0
14/03/2022	06:02:13	0	0
14/03/2022	06:02:26	0	0
14/03/2022	06:02:39	0	0
14/03/2022	06:02:52	0	0
14/03/2022	06:03:05	0	0
14/03/2022	06:03:18	0	0
14/03/2022	06:03:31	0	0
14/03/2022	06:03:44	0	0
14/03/2022	06:03:57	0	0
14/03/2022	06:04:10	0	0
14/03/2022	06:04:23	0	0
14/03/2022	06:04:36	0	0
14/03/2022	06:04:49	0	0
14/03/2022	06:05:02	0	0
14/03/2022	06:05:15	0	0
14/03/2022	06:05:28	0	0
14/03/2022	06:05:41	0	0
14/03/2022	06:05:54	0	0
14/03/2022	06:06:07	0	0
14/03/2022	06:06:20	0	0
14/03/2022	06:06:33	0	0
14/03/2022	06:06:46	0	0
14/03/2022	06:06:59	0	0
14/03/2022	06:07:12	0	0
14/03/2022	06:07:24	0	0
14/03/2022	06:07:37	0	0
14/03/2022	06:07:50	0	0
14/03/2022	06:08:03	0	0
14/03/2022	06:08:16	0	0
14/03/2022	06:08:29	0	0
14/03/2022	06:08:42	0	0
14/03/2022	06:08:55	0	0
14/03/2022	06:09:08	0	0
14/03/2022	06:09:21	0	0
14/03/2022	06:09:34	0	0
14/03/2022	06:09:47	0	0
14/03/2022	06:10:00	0	0
14/03/2022	06:10:13	0	0
14/03/2022	06:10:26	0	0
14/03/2022	06:10:39	0	0
14/03/2022	06:10:52	0	0
14/03/2022	06:11:05	0	0
14/03/2022	06:11:18	0	0
14/03/2022	06:11:31	0	0
14/03/2022	06:11:44	0	0
14/03/2022	06:11:57	0	0
14/03/2022	06:12:10	0	0
14/03/2022	06:12:23	0	0
14/03/2022	06:12:36	0	0
14/03/2022	06:12:48	0	0
14/03/2022	06:13:01	0	0
14/03/2022	06:13:14	0	0
14/03/2022	06:13:27	0	0
14/03/2022	06:13:40	0	0
14/03/2022	06:13:53	0	0
14/03/2022	06:14:06	0	0
14/03/2022	06:14:19	0	0
14/03/2022	06:14:32	0	0
14/03/2022	06:14:45	0	0
14/03/2022	06:14:58	0	0
14/03/2022	06:15:11	0	0
14/03/2022	06:15:24	0	0
14/03/2022	06:15:37	0	0
14/03/2022	06:15:50	0	0
14/03/2022	06:16:03	0	0
14/03/2022	06:16:16	0	0
14/03/2022	06:16:29	0	0
14/03/2022	06:16:42	0	0
14/03/2022	06:16:55	0	0
14/03/2022	06:17:08	0	0
14/03/2022	06:17:21	0	0
14/03/2022	06:17:34	0	0
14/03/2022	06:17:47	0	0
14/03/2022	06:18:00	0	0
14/03/2022	06:18:12	0	0
14/03/2022	06:18:25	0	0
14/03/2022	06:18:38	0	0
14/03/2022	06:18:51	0	0
14/03/2022	06:19:04	0	0
14/03/2022	06:19:17	0	0
14/03/2022	06:19:30	0	0
14/03/2022	06:19:43	0	0
14/03/2022	06:19:56	0	0
14/03/2022	06:20:09	0	0
14/03/2022	06:20:22	0	0
14/03/2022	06:20:35	0	0
14/03/2022	06:20:48	0	0
14/03/2022	06:21:01	0	0
14/03/2022	06:21:14	0	0
14/03/2022	06:21:27	0	0
14/03/2022	06:21:40	0	0
14/03/2022	06:21:53	0	0
14/03/2022	06:22:06	0	0
14/03/2022	06:22:19	0	0
14/03/2022	06:22:32	0	0
14/03/2022	06:22:45	0	0
14/03/2022	06:22:58	0	0
14/03/2022	06:23:11	0	0
14/03/2022	06:23:24	0	0
14/03/2022	06:23:36	0	0
14/03/2022	06:23:49	0	0
14/03/2022	06:24:02	0	0
14/03/2022	06:24:15	0	0
14/03/2022	06:24:28	0	0
14/03/2022	06:24:41	0	0
14/03/2022	06:24:54	0	0
14/03/2022	06:25:07	0	0
14/03/2022	06:25:20	0	0
14/03/2022	06:25:33	0	0
14/03/2022	06:25:46	0	0
14/03/2022	06:25:59	0	0
14/03/2022	06:26:12	0	0
14/03/2022	06:26:25	0	0
14/03/2022	06:26:38	0	0
14/03/2022	06:26:51	0	0
14/03/2022	06:27:04	0	0
14/03/2022	06:27:17	0	0
14/03/2022	06:27:30	0	0
14/03/2022	06:27:43	0	0
14/03/2022	06:27:56	0	0
14/03/2022	06:28:09	0	0
14/03/2022	06:28:22	0	0
14/03/2022	06:28:35	0	0
14/03/2022	06:28:48	0	0
14/03/2022	06:29:00	0	0
14/03/2022	06:29:13	0	0
14/03/2022	06:29:26	0	0
14/03/2022	06:29:39	0	0
14/03/2022	06:29:52	0	0
14/03/2022	06:30:05	0	0
14/03/2022	06:30:18	0	0
14/03/2022	06:30:31	0	0
14/03/2022	06:30:44	0	0
14/03/2022	06:30:57	0	0
14/03/2022	06:31:10	0	0
14/03/2022	06:31:23	0	0
14/03/2022	06:31:36	0	0
14/03/2022	06:31:49	0	0
14/03/2022	06:32:02	0	0
14/03/2022	06:32:15	0	0
14/03/2022	06:32:28	0	0
14/03/2022	06:32:41	0	0
14/03/2022	06:32:54	0	0
14/03/2022	06:33:07	0	0
14/03/2022	06:33:20	0	0
14/03/2022	06:33:33	0	0
14/03/2022	06:33:46	0	0
14/03/2022	06:33:59	0	0
14/03/2022	06:34:12	0	0
14/03/2022	06:34:24	0	0
14/03/2022	06:34:37	0	0
14/03/2022	06:34:50	0	0
14/03/2022	06:35:03	0	0
14/03/2022	06:35:16	0	0
14/03/2022	06:35:29	0	0
14/03/2022	06:35:42	0	0
14/03/2022	06:35:55	0	0
14/03/2022	06:36:08	0	0
14/03/2022	06:36:21	0	0
14/03/2022	06:36:34	0	0
14/03/2022	06:36:47	0	0
14/03/2022	06:37:00	0	0
14/03/2022	06:37:13	0	0
14/03/2022	06:37:26	0	0
14/03/2022	06:37:39	0	0
14/03/2022	06:37:52	0	0
14/03/2022	06:38:05	0	0
14/03/2022	06:38:18	0	0
14/03/2022	06:38:31	0	0
14/03/2022	06:38:44	0	0
14/03/2022	06:38:57	0	0
14/03/2022	06:39:10	0	0
14/03/2022	06:39:23	0	0
14/03/2022	06:39:36	0	0
14/03/2022	06:39:48	0	0
14/03/2022	06:40:01	0	0
14/03/2022	06:40:14	0	0
14/03/2022	06:40:27	0	0
14/03/2022	06:40:40	0	0
14/03/2022	06:40:53	0	0
14/03/2022	06:41:06	0	0
14/03/2022	06:41:19	0	0
14/03/2022	06:41:32	0	0
14/03/2022	06:41:45	0	0
14/03/2022	06:41:58	0	0
14/03/2022	06:42:11	0	0
14/03/2022	06:42:24	0	0
14/03/2022	06:42:37	0	0
14/03/2022	06:42:50	0	0
14/03/2022	06:43:03	0	0
14/03/2022	06:43:16	0	0
14/03/2022	06:43:29	0	0
14/03/2022	06:43:42	0	0
14/03/2022	06:43:55	0	0
14/03/2022	06:44:08	0	0
14/03/2022	06:44:21	0	0
14/03/2022	06:44:34	0	0
14/03/2022	06:44:47	0	0
14/03/2022	06:45:00	0	0
14/03/2022	06:45:12	0	0
14/03/2022	06:45:25	0	0
14/03/2022	06:45:38	0	0
14/03/2022	06:45:51	0	0
14/03/2022	06:46:04	0	0
14/03/2022	06:46:17	0	0
14/03/2022	06:46:30	0	0
14/03/2022	06:46:43	0	0
14/03/2022	06:46:56	0	0
14/03/2022	06:47:09	0	0
14/03/2022	06:47:22	0	0
14/03/2022	06:47:35	0	0
14/03/2022	06:47:48	0	0
14/03/2022	06:48:01	0	0
14/03/2022	06:48:14	0	0
14/03/2022	06:48:27	0	0
14/03/2022	06:48:40	0	0
14/03/2022	06:48:53	0	0
14/03/2022	06:49:06	0	0
14/03/2022	06:49:19	0	0
14/03/2022	06:49:32	0	0
14/03/2022	06:49:45	0	0
14/03/2022	06:49:58	0	0
14/03/2022	06:50:11	0	0
14/03/2022	06:50:24	0	0
14/03/2022	06:50:36	0	0
14/03/2022	06:50:49	0	0
14/03/2022	06:51:02	0	0
14/03/2022	06:51:15	0	0
14/03/2022	06:51:28	0	0
14/03/2022	06:51:41	0	0
14/03/2022	06:51:54	0	0
14/03/2022	06:52:07	0	0
14/03/2022	06:52:20	0	0
14/03/2022	06:52:33	0	0
14/03/2022	06:52:46	0	0
14/03/2022	06:52:59	0	0
14/03/2022	06:53:12	0	0
14/03/2022	06:53:25	0	0
14/03/2022	06:53:38	0	0
14/03/2022	06:53:51	0	0
14/03/2022	06:54:04	0	0
14/03/2022	06:54:17	0	0
14/03/2022	06:54:30	0	0
14/03/2022	06:54:43	0	0
14/03/2022	06:54:56	0	0
14/03/2022	06:55:09	0	0
14/03/2022	06:55:22	0	0
14/03/2022	06:55:35	0	0
14/03/2022	06:55:48	0	0
14/03/2022	06:56:00	0	0
14/03/2022	06:56:13	0	0
14/03/2022	06:56:26	0	0
14/03/2022	06:56:39	0	0
14/03/2022	06:56:52	0	0
14/03/2022	06:57:05	0	0
14/03/2022	06:57:18	0	0
14/03/2022	06:57:31	0	0
14/03/2022	06:57:44	0	0
14/03/2022	06:57:57	0	0
14/03/2022	06:58:10	0	0
14/03/2022	06:58:23	0	0
14/03/2022	06:58:36	0	0
14/03/2022	06:58:49	0	0
14/03/2022	06:59:02	0	0
14/03/2022	06:59:15	0	0
14/03/2022	06:59:28	0	0
14/03/2022	06:59:41	0	0
14/03/2022	06:59:54	0	0
14/03/2022	07:00:07	0	0
14/03/2022	07:00:20	0	0
14/03/2022	07:00:33	0	0
14/03/2022	07:00:46	0	0
14/03/2022	07:00:59	0	0
14/03/2022	07:01:12	0	0
14/03/2022	07:01:24	0	0
14/03/2022	07:01:37	0	0
14/03/2022	07:01:50	0	0
14/03/2022	07:02:03	0	0
14/03/2022	07:02:16	0	0
14/03/2022	07:02:29	0	0
14/03/2022	07:02:42	0	0
14/03/2022	07:02:55	0	0
14/03/2022	07:03:08	0	0
14/03/2022	07:03:21	0	0
14/03/2022	07:03:34	0	0
14/03/2022	07:03:47	0	0
14/03/2022	07:04:00	0	0
14/03/2022	07:04:13	0	0
14/03/2022	07:04:26	0	0
14/03/2022	07:04:39	0	0
14/03/2022	07:04:52	0	0
14/03/2022	07:05:05	0	0
14/03/2022	07:05:18	0	0
14/03/2022	07:05:31	0	0
14/03/2022	07:05:44	0	0
14/03/2022	07:05:57	0	0
14/03/2022	07:06:10	0	0
14/03/2022	07:06:23	0	0
14/03/2022	07:06:36	0	0
14/03/2022	07:06:48	0	0
14/03/2022	07:07:01	0	0
14/03/2022	07:07:14	0	0
14/03/2022	07:07:27	0	0
14/03/2022	07:07:40	0	0
14/03/2022	07:07:53	0	0
14/03/2022	07:08:06	0	0
14/03/2022	07:08:19	0	0
14/03/2022	07:08:32	0	0
14/03/2022	07:08:45	0	0
14/03/2022	07:08:58	0	0
14/03/2022	07:09:11	0	0
14/03/2022	07:09:24	0	0
14/03/2022	07:09:37	0	0
14/03/2022	07:09:50	0	0
14/03/2022	07:10:03	0	0
14/03/2022	07:10:16	0	0
14/03/2022	07:10:29	0	0
14/03/2022	07:10:42	0	0
14/03/2022	07:10:55	0	0
14/03/2022	07:11:08	0	0
14/03/2022	07:11:21	0	0
14/03/2022	07:11:34	0	0
14/03/2022	07:11:47	0	0
14/03/2022	07:12:00	0	0
14/03/2022	07:12:12	0	0
14/03/2022	07:12:25	0	0
14/03/2022	07:12:38	0	0
14/03/2022	07:12:51	0	0
14/03/2022	07:13:04	0	0
14/03/2022	07:13:17	0	0
14/03/2022	07:13:30	0	0
14/03/2022	07:13:43	0	0
14/03/2022	07:13:56	0	0
14/03/2022	07:14:09	0	0
14/03/2022	07:14:22	0	0
14/03/2022	07:14:35	0	0
14/03/2022	07:14:48	0	0
14/03/2022	07:15:01	0	0
14/03/2022	07:15:14	0	0
14/03/2022	07:15:27	0	0
14/03/2022	07:15:40	0	0
14/03/2022	07:15:53	0	0
14/03/2022	07:16:06	0	0
14/03/2022	07:16:19	0	0
14/03/2022	07:16:32	0	0
14/03/2022	07:16:45	0	0
14/03/2022	07:16:58	0	0
14/03/2022	07:17:11	0	0
14/03/2022	07:17:24	0	0
14/03/2022	07:17:36	0	0
14/03/2022	07:17:49	0	0
14/03/2022	07:18:02	0	0
14/03/2022	07:18:15	0	0
14/03/2022	07:18:28	0	0
14/03/2022	07:18:41	0	0
14/03/2022	07:18:54	0	0
14/03/2022	07:19:07	0	0
14/03/2022	07:19:20	0	0
14/03/2022	07:19:33	0	0
14/03/2022	07:19:46	0	0
14/03/2022	07:19:59	0	0
14/03/2022	07:20:12	0	0
14/03/2022	07:20:25	0	0
14/03/2022	07:20:38	0	0
14/03/2022	07:20:51	0	0
14/03/2022	07:21:04	0	0
14/03/2022	07:21:17	0	0
14/03/2022	07:21:30	0	0
14/03/2022	07:21:43	0	0
14/03/2022	07:21:56	0	0
14/03/2022	07:22:09	0	0
14/03/2022	07:22:22	0	0
14/03/2022	07:22:35	0	0
14/03/2022	07:22:48	0	0
14/03/2022	07:23:00	0	0
14/03/2022	07:23:13	0	0
14/03/2022	07:23:26	0	0
14/03/2022	07:23:39	0	0
14/03/2022	07:23:52	0	0
14/03/2022	07:24:05	0	0
14/03/2022	07:24:18	0	0
14/03/2022	07:24:31	0	0
14/03/2022	07:24:44	0	0
14/03/2022	07:24:57	0	0
14/03/2022	07:25:10	0	0
14/03/2022	07:25:23	0	0
14/03/2022	07:25:36	0	0
14/03/2022	07:25:49	0	0
14/03/2022	07:26:02	0	0
14/03/2022	07:26:15	0	0
14/03/2022	07:26:28	0	0
14/03/2022	07:26:41	0	0
14/03/2022	07:26:54	0	0
14/03/2022	07:27:07	0	0
14/03/2022	07:27:20	0	0
14/03/2022	07:27:33	0	0
14/03/2022	07:27:46	0	0
14/03/2022	07:27:59	0	0
14/03/2022	07:28:12	0	0
14/03/2022	07:28:24	0	0
14/03/2022	07:28:37	0	0
14/03/2022	07:28:50	0	0
14/03/2022	07:29:03	0	0
14/03/2022	07:29:16	0	0
14/03/2022	07:29:29	0	0
14/03/2022	07:29:42	0	0
14/03/2022	07:29:55	0	0
14/03/2022	07:30:08	0	0
14/03/2022	07:30:21	0	0
14/03/2022	07:30:34	0	0
14/03/2022	07:30:47	0	0
14/03/2022	07:31:00	0	0
14/03/2022	07:31:13	0	0
14/03/2022	07:31:26	0	0
14/03/2022	07:31:39	0	0
14/03/2022	07:31:52	0	0
14/03/2022	07:32:05	0	0
14/03/2022	07:32:18	0	0
14/03/2022	07:32:31	0	0
14/03/2022	07:32:44	0	0
14/03/2022	07:32:57	0	0
14/03/2022	07:33:10	0	0
14/03/2022	07:33:23	0	0
14/03/2022	07:33:36	0	0
14/03/2022	07:33:48	0	0
14/03/2022	07:34:01	0	0
14/03/2022	07:34:14	0	0
14/03/2022	07:34:27	0	0
14/03/2022	07:34:40	0	0
14/03/2022	07:34:53	0	0
14/03/2022	07:35:06	0	0
14/03/2022	07:35:19	0	0
14/03/2022	07:35:32	0	0
14/03/2022	07:35:45	0	0
14/03/2022	07:35:58	0	0
14/03/2022	07:36:11	0	0
14/03/2022	07:36:24	0	0
14/03/2022	07:36:37	0	0
14/03/2022	07:36:50	0	0
14/03/2022	07:37:03	0	0
14/03/2022	07:37:16	0	0
14/03/2022	07:37:29	0	0
14/03/2022	07:37:42	0	0
14/03/2022	07:37:55	0	0
14/03/2022	07:38:08	0	0
14/03/2022	07:38:21	0	0
14/03/2022	07:38:34	0	0
14/03/2022	07:38:47	0	0
14/03/2022	07:39:00	0	0
14/03/2022	07:39:12	0	0
14/03/2022	07:39:25	0	0
14/03/2022	07:39:38	0	0
14/03/2022	07:39:51	0	0
14/03/2022	07:40:04	0	0
14/03/2022	07:40:17	0	0
14/03/2022	07:40:30	0	0
14/03/2022	07:40:43	0	0
14/03/2022	07:40:56	0	0
14/03/2022	07:41:09	0	0
14/03/2022	07:41:22	0	0
14/03/2022	07:41:35	0	0
14/03/2022	07:41:48	0	0
14/03/2022	07:42:01	0	0
14/03/2022	07:42:14	0	0
14/03/2022	07:42:27	0	0
14/03/2022	07:42:40	0	0
14/03/2022	07:42:53	0	0
14/03/2022	07:43:06	0	0
14/03/2022	07:43:19	0	0
14/03/2022	07:43:32	0	0
14/03/2022	07:43:45	0	0
14/03/2022	07:43:58	0	0
14/03/2022	07:44:11	0	0
14/03/2022	07:44:24	0	0
14/03/2022	07:44:36	0	0
14/03/2022	07:44:49	0	0
14/03/2022	07:45:02	0	0
14/03/2022	07:45:15	0	0
14/03/2022	07:45:28	0	0
14/03/2022	07:45:41	0	0
14/03/2022	07:45:54	0	0
14/03/2022	07:46:07	0	0
14/03/2022	07:46:20	0	0
14/03/2022	07:46:33	0	0
14/03/2022	07:46:46	0	0
14/03/2022	07:46:59	0	0
14/03/2022	07:47:12	0	0
14/03/2022	07:47:25	0	0
14/03/2022	07:47:38	0	0
14/03/2022	07:47:51	0	0
14/03/2022	07:48:04	0	0
14/03/2022	07:48:17	0	0
14/03/2022	07:48:30	0	0
14/03/2022	07:48:43	0	0
14/03/2022	07:48:56	0	0
14/03/2022	07:49:09	0	0
14/03/2022	07:49:22	0	0
14/03/2022	07:49:35	0	0
14/03/2022	07:49:48	0	0
14/03/2022	07:50:00	0	0
14/03/2022	07:50:13	0	0
14/03/2022	07:50:26	0	0
14/03/2022	07:50:39	0	0
14/03/2022	07:50:52	0	0
14/03/2022	07:51:05	0	0
14/03/2022	07:51:18	0	0
14/03/2022	07:51:31	0	0
14/03/2022	07:51:44	0	0
14/03/2022	07:51:57	0	0
14/03/2022	07:52:10	0	0
14/03/2022	07:52:23	0	0
14/03/2022	07:52:36	0	0
14/03/2022	07:52:49	0	0
14/03/2022	07:53:02	0	0
14/03/2022	07:53:15	0	0
14/03/2022	07:53:28	0	0
14/03/2022	07:53:41	0	0
14/03/2022	07:53:54	0	0
14/03/2022	07:54:07	0	0
14/03/2022	07:54:20	0	0
14/03/2022	07:54:33	0	0
14/03/2022	07:54:46	0	0
14/03/2022	07:54:59	0	0
14/03/2022	07:55:12	0	0
14/03/2022	07:55:24	0	0
14/03/2022	07:55:37	0	0
14/03/2022	07:55:50	0	0
14/03/2022	07:56:03	0	0
14/03/2022	07:56:16	0	0
14/03/2022	07:56:29	0	0
14/03/2022	07:56:42	0	0
14/03/2022	07:56:55	0	0
14/03/2022	07:57:08	0	0
14/03/2022	07:57:21	0	0
14/03/2022	07:57:34	0	0
14/03/2022	07:57:47	0	0
14/03/2022	07:58:00	0	0
14/03/2022	07:58:13	0	0
14/03/2022	07:58:26	0	0
14/03/2022	07:58:39	0	0
14/03/2022	07:58:52	0	0
14/03/2022	07:59:05	0	0
14/03/2022	07:59:18	0	0
14/03/2022	07:59:31	0	0
14/03/2022	07:59:44	0	0
14/03/2022	07:59:57	0	0
14/03/2022	08:00:10	0	0
14/03/2022	08:00:23	0	0
14/03/2022	08:00:36	0	0
14/03/2022	08:00:48	0	0
14/03/2022	08:01:01	0	0
14/03/2022	08:01:14	0	0
14/03/2022	08:01:27	0	0
14/03/2022	08:01:40	0	0
14/03/2022	08:01:53	0	0
14/03/2022	08:02:06	0	0
14/03/2022	08:02:19	0	0
14/03/2022	08:02:32	0	0
14/03/2022	08:02:45	0	0
14/03/2022	08:02:58	0	0
14/03/2022	08:03:11	0	0
14/03/2022	08:03:24	0	0
14/03/2022	08:03:37	0	0
14/03/2022	08:03:50	0	0
14/03/2022	08:04:03	0	0
14/03/2022	08:04:16	0	0
14/03/2022	08:04:29	0	0
14/03/2022	08:04:42	0	0
14/03/2022	08:04:55	0	0
14/03/2022	08:05:08	0	0
14/03/2022	08:05:21	0	0
14/03/2022	08:05:34	0	0
14/03/2022	08:05:47	0	0
14/03/2022	08:06:00	0	0
14/03/2022	08:06:12	0	0
14/03/2022	08:06:25	0	0
14/03/2022	08:06:38	0	0
14/03/2022	08:06:51	0	0
14/03/2022	08:07:04	0	0
14/03/2022	08:07:17	0	0
14/03/2022	08:07:30	0	0
14/03/2022	08:07:43	0	0
14/03/2022	08:07:56	0	0
14/03/2022	08:08:09	0	0
14/03/2022	08:08:22	0	0
14/03/2022	08:08:35	0	0
14/03/2022	08:08:48	0	0
14/03/2022	08:09:01	0	0
14/03/2022	08:09:14	0	0
14/03/2022	08:09:27	0	0
14/03/2022	08:09:40	0	1
14/03/2022	08:09:53	0	1
14/03/2022	08:10:06	0	1
14/03/2022	08:10:19	0	1
14/03/2022	08:10:32	0	1
14/03/2022	08:10:45	0	1
14/03/2022	08:10:58	0	1
14/03/2022	08:11:11	0	1
14/03/2022	08:11:24	0	1
14/03/2022	08:11:36	0	1
14/03/2022	08:11:49	0	1
14/03/2022	08:12:02	0	1
14/03/2022	08:12:15	0	1
14/03/2022	08:12:28	0	1
14/03/2022	08:12:41	0	1
14/03/2022	08:12:54	0	1
14/03/2022	08:13:07	0	1
14/03/2022	08:13:20	0	1
14/03/2022	08:13:33	0	1
14/03/2022	08:13:46	0	1
14/03/2022	08:13:59	0	1
14/03/2022	08:14:12	0	1
14/03/2022	08:14:25	0	1
14/03/2022	08:14:38	0	1
14/03/2022	08:14:51	0	1
14/03/2022	08:15:04	0	1
14/03/2022	08:15:17	0	1
14/03/2022	08:15:30	0	1
14/03/2022	08:15:43	0	1
14/03/2022	08:15:56	0	1
14/03/2022	08:16:09	0	1
14/03/2022	08:16:22	0	1
14/03/2022	08:16:35	0	1
14/03/2022	08:16:48	0	1
14/03/2022	08:17:00	0	1
14/03/2022	08:17:13	0	1
14/03/2022	08:17:26	0	1
14/03/2022	08:17:39	0	1
14/03/2022	08:17:52	0	1
14/03/2022	08:18:05	0	1
14/03/2022	08:18:18	0	1
14/03/2022	08:18:31	0	1
14/03/2022	08:18:44	0	1
14/03/2022	08:18:57	0	1
14/03/2022	08:19:10	0	1
14/03/2022	08:19:23	0	1
14/03/2022	08:19:36	0	1
14/03/2022	08:19:49	0	1
14/03/2022	08:20:02	0	1
14/03/2022	08:20:15	0	1
14/03/2022	08:20:28	0	1
14/03/2022	08:20:41	0	1
14/03/2022	08:20:54	0	1
14/03/2022	08:21:07	0	1
14/03/2022	08:21:20	0	1
14/03/2022	08:21:33	0	1
14/03/2022	08:21:46	0	1
14/03/2022	08:21:59	0	1
14/03/2022	08:22:12	0	1
14/03/2022	08:22:24	0	1
14/03/2022	08:22:37	0	1
14/03/2022	08:22:50	0	1
14/03/2022	08:23:03	0	1
14/03/2022	08:23:16	0	1
14/03/2022	08:23:29	0	1
14/03/2022	08:23:42	0	1
14/03/2022	08:23:55	0	1
14/03/2022	08:24:08	0	1
14/03/2022	08:24:21	0	1
14/03/2022	08:24:34	0	1
14/03/2022	08:24:47	0	1
14/03/2022	08:25:00	0	1
14/03/2022	08:25:13	0	1
14/03/2022	08:25:26	0	1
14/03/2022	08:25:39	0	1
14/03/2022	08:25:52	0	1
14/03/2022	08:26:05	0	1
14/03/2022	08:26:18	0	1
14/03/2022	08:26:31	0	1
14/03/2022	08:26:44	0	1
14/03/2022	08:26:57	0	1
14/03/2022	08:27:10	0	1
14/03/2022	08:27:23	0	1
14/03/2022	08:27:36	0	1
14/03/2022	08:27:48	0	1
14/03/2022	08:28:01	0	1
14/03/2022	08:28:14	0	1
14/03/2022	08:28:27	0	1
14/03/2022	08:28:40	0	1
14/03/2022	08:28:53	0	1
14/03/2022	08:29:06	0	1
14/03/2022	08:29:19	0	1
14/03/2022	08:29:32	0	1
14/03/2022	08:29:45	0	1
14/03/2022	08:29:58	0	1
14/03/2022	08:30:11	0	1
14/03/2022	08:30:24	0	1
14/03/2022	08:30:37	0	1
14/03/2022	08:30:50	0	1
14/03/2022	08:31:03	0	1
14/03/2022	08:31:16	0	1
14/03/2022	08:31:29	0	1
14/03/2022	08:31:42	0	1
14/03/2022	08:31:55	0	1
14/03/2022	08:32:08	0	1
14/03/2022	08:32:21	0	1
14/03/2022	08:32:34	0	1
14/03/2022	08:32:47	0	1
14/03/2022	08:33:00	0	1
14/03/2022	08:33:12	0	1
14/03/2022	08:33:25	0	1
14/03/2022	08:33:38	0	1
14/03/2022	08:33:51	0	1
14/03/2022	08:34:04	0	1
14/03/2022	08:34:17	0	1
14/03/2022	08:34:30	0	1
14/03/2022	08:34:43	0	1
14/03/2022	08:34:56	0	1
14/03/2022	08:35:09	0	1
14/03/2022	08:35:22	0	1
14/03/2022	08:35:35	0	1
14/03/2022	08:35:48	0	1
14/03/2022	08:36:01	0	1
14/03/2022	08:36:14	0	1
14/03/2022	08:36:27	0	1
14/03/2022	08:36:40	0	1
14/03/2022	08:36:53	0	1
14/03/2022	08:37:06	0	1
14/03/2022	08:37:19	0	1
14/03/2022	08:37:32	0	1
14/03/2022	08:37:45	0	1
14/03/2022	08:37:58	0	1
14/03/2022	08:38:11	0	1
14/03/2022	08:38:24	0	1
14/03/2022	08:38:36	0	1
14/03/2022	08:38:49	0	1
14/03/2022	08:39:02	0	1
14/03/2022	08:39:15	0	1
14/03/2022	08:39:28	0	1
14/03/2022	08:39:41	0	1
14/03/2022	08:39:54	0	1
14/03/2022	08:40:07	0	1
14/03/2022	08:40:20	0	1
14/03/2022	08:40:33	0	1
14/03/2022	08:40:46	0	1
14/03/2022	08:40:59	0	1
14/03/2022	08:41:12	0	1
14/03/2022	08:41:25	0	1
14/03/2022	08:41:38	0	1
14/03/2022	08:41:51	0	1
14/03/2022	08:42:04	0	1
14/03/2022	08:42:17	0	1
14/03/2022	08:42:30	0	1
14/03/2022	08:42:43	0	1
14/03/2022	08:42:56	0	1
14/03/2022	08:43:09	0	1
14/03/2022	08:43:22	0	1
14/03/2022	08:43:35	0	1
14/03/2022	08:43:48	0	1
14/03/2022	08:44:00	0	1
14/03/2022	08:44:13	0	1
14/03/2022	08:44:26	0	1
14/03/2022	08:44:39	0	1
14/03/2022	08:44:52	0	1
14/03/2022	08:45:05	0	1
14/03/2022	08:45:18	0	1
14/03/2022	08:45:31	0	1
14/03/2022	08:45:44	0	1
14/03/2022	08:45:57	0	1
14/03/2022	08:46:10	0	1
14/03/2022	08:46:23	0	1
14/03/2022	08:46:36	0	1
14/03/2022	08:46:49	0	1
14/03/2022	08:47:02	0	1
14/03/2022	08:47:15	0	1
14/03/2022	08:47:28	0	1
14/03/2022	08:47:41	0	1
14/03/2022	08:47:54	0	1
14/03/2022	08:48:07	0	1
14/03/2022	08:48:20	0	1
14/03/2022	08:48:33	0	1
14/03/2022	08:48:46	0	1
14/03/2022	08:48:59	0	1
14/03/2022	08:49:12	0	1
14/03/2022	08:49:24	0	1
14/03/2022	08:49:37	0	1
14/03/2022	08:49:50	0	1
14/03/2022	08:50:03	0	1
14/03/2022	08:50:16	0	1
14/03/2022	08:50:29	0	1
14/03/2022	08:50:42	0	1
14/03/2022	08:50:55	0	1
14/03/2022	08:51:08	0	1
14/03/2022	08:51:21	0	1
14/03/2022	08:51:34	0	1
14/03/2022	08:51:47	0	1
14/03/2022	08:52:00	0	1
